Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Edell Shepherd,WR,26.157,2006-10-22,NFL,HOU,,JAX,W 27-7,6,7,Sun,2,10,5.00,0,ShepEd00
LaBrandon Toefield,RB,26.028,2006-10-22,NFL,JAX,@,HOU,L 7-27,6,7,Sun,1,0,0.00,0,ToefLa00
Wes Welker,WR,25.174,2006-10-22,NFL,MIA,,GNB,L 24-34,7,7,Sun,3,23,7.67,0,WelkWe00
Terrence Wilkins,WR,31.085,2006-10-22,NFL,IND,,WAS,W 36-22,6,7,Sun,2,6,3.00,0,WilkTe00
Darrent Williams,RCB,24.025,2006-10-22,NFL,DEN,@,CLE,W 17-7,6,7,Sun,3,10,3.33,0,WillDa21
Jimmy Williams,CB,27.226,2006-10-22,NFL,SEA,,MIN,L 13-31,6,7,Sun,1,3,3.00,0,WillJi22
Charles Woodson,LCB,30.015,2006-10-22,NFL,GNB,@,MIA,W 34-24,6,7,Sun,3,24,8.00,0,WoodCh00
Dexter Wynn,CB,25.239,2006-10-22,NFL,PHI,@,TAM,L 21-23,7,7,Sun,2,22,11.00,0,WynnDe20
Chad Morton,RB,29.202,2006-10-23,NFL,NYG,@,DAL,W 36-22,6,7,Mon,2,13,6.50,0,MortCh00
Terence Newman,LCB,28.049,2006-10-23,NFL,DAL,,NYG,L 22-36,6,7,Mon,1,7,7.00,0,NewmTe20
Shaun Bodiford,WR,24.178,2006-10-29,NFL,GNB,,ARI,W 31-14,7,8,Sun,1,16,16.00,0,BodiSh00
Chris Carr,CB,23.182,2006-10-29,NFL,OAK,,PIT,W 20-13,7,8,Sun,3,14,4.67,0,CarrCh22
Patrick Crayton,WR,27.205,2006-10-29,NFL,DAL,@,CAR,W 35-14,7,8,Sun,2,12,6.00,0,CrayPa00
Josh Cribbs,WR,23.142,2006-10-29,NFL,CLE,,NYJ,W 20-13,7,8,Sun,1,1,1.00,0,CribJo01
Tim Dwight,WR-KR,31.108,2006-10-29,NFL,NYJ,@,CLE,L 13-20,8,8,Sun,4,55,13.75,0,DwigTi00
Chris Gamble,LCB,23.232,2006-10-29,NFL,CAR,,DAL,L 14-35,8,8,Sun,1,6,6.00,0,GambCh20
Dante Hall,WR,28.058,2006-10-29,NFL,KAN,,SEA,W 35-28,7,8,Sun,2,9,4.50,0,HallDa00
Devin Hester,CB,23.359,2006-10-29,NFL,CHI,,SFO,W 41-10,7,8,Sun,1,42,42.00,0,HestDe99
Ike Hilliard,WR,30.207,2006-10-29,NFL,TAM,@,NYG,L 3-17,7,8,Sun,6,39,6.50,0,HillIk00
Santonio Holmes,WR,22.240,2006-10-29,NFL,PIT,@,OAK,L 13-20,7,8,Sun,2,15,7.50,0,HolmSa00
Adam Jones,RCB,23.029,2006-10-29,NFL,TEN,,HOU,W 28-22,7,8,Sun,3,59,19.67,1,JonePa20
Michael Lewis,WR,34.349,2006-10-29,NFL,NOR,,BAL,L 22-35,7,8,Sun,2,14,7.00,0,LewiMi00
Reno Mahe,RB,26.148,2006-10-29,NFL,PHI,,JAX,L 6-13,8,8,Sun,2,24,12.00,0,MaheRe00
Shaun McDonald,WR,25.138,2006-10-29,NFL,STL,@,SDG,L 24-38,7,8,Sun,1,0,0.00,0,McDoSh00
Chad Morton,RB,29.208,2006-10-29,NFL,NYG,,TAM,W 17-3,7,8,Sun,4,28,7.00,0,MortCh00
Terence Newman,LCB,28.055,2006-10-29,NFL,DAL,@,CAR,W 35-14,7,8,Sun,2,16,8.00,0,NewmTe20
Eric Parker,WR,27.198,2006-10-29,NFL,SDG,,STL,W 38-24,7,8,Sun,2,18,9.00,0,ParkEr00
Alvin Pearman,RB/KR,24.080,2006-10-29,NFL,JAX,@,PHI,W 13-6,7,8,Sun,4,56,14.00,0,PearAl00
Keiwan Ratliff,CB,25.193,2006-10-29,NFL,CIN,,ATL,L 27-29,7,8,Sun,2,14,7.00,0,RatlKe20
Allen Rossum,CB,31.007,2006-10-29,NFL,ATL,@,CIN,W 29-27,7,8,Sun,4,-3,-0.75,0,RossAl99
B.J. Sams,DB/RS,26.000,2006-10-29,NFL,BAL,@,NOR,W 35-22,7,8,Sun,2,11,5.50,0,SamsB.00
Edell Shepherd,WR,26.164,2006-10-29,NFL,HOU,@,TEN,L 22-28,7,8,Sun,1,14,14.00,0,ShepEd00
Steve Smith,WR,27.170,2006-10-29,NFL,CAR,,DAL,L 14-35,8,8,Sun,2,16,8.00,0,SmitSt01
Troy Walters,WR,29.318,2006-10-29,NFL,ARI,@,GNB,L 14-31,8,8,Sun,2,23,11.50,0,WaltTr00
Terrence Wilkins,WR,31.092,2006-10-29,NFL,IND,@,DEN,W 34-31,7,8,Sun,1,19,19.00,0,WilkTe00
Brandon Williams,WR,22.247,2006-10-29,NFL,SFO,@,CHI,L 10-41,7,8,Sun,2,31,15.50,0,WillBr01
Jimmy Williams,CB,27.233,2006-10-29,NFL,SEA,@,KAN,L 28-35,7,8,Sun,1,11,11.00,0,WillJi22
Charles Woodson,LCB,30.022,2006-10-29,NFL,GNB,,ARI,W 31-14,7,8,Sun,3,37,12.33,0,WoodCh00
Kevin Faulk,RB,30.147,2006-10-30,NFL,NWE,@,MIN,W 31-7,7,8,Mon,2,33,16.50,0,FaulKe00
Chad Jackson,WR,21.238,2006-10-30,NFL,NWE,@,MIN,W 31-7,7,8,Mon,1,11,11.00,0,JackCh00
Mewelde Moore,RB,24.098,2006-10-30,NFL,MIN,,NWE,L 7-31,7,8,Mon,2,81,40.50,1,MoorMe00
Shaun Bodiford,WR,24.185,2006-11-05,NFL,GNB,@,BUF,L 10-24,8,9,Sun,5,9,1.80,0,BodiSh00
Reggie Bush,RB,21.248,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,2,20,10.00,0,BushRe00
Eddie Drummond,WR,26.207,2006-11-05,NFL,DET,,ATL,W 30-14,8,9,Sun,2,30,15.00,0,DrumEd00
Skyler Green,WR,22.054,2006-11-05,NFL,DAL,@,WAS,L 19-22,8,9,Sun,2,21,10.50,0,GreeSk20
Dante Hall,WR,28.065,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,1,-1,-1.00,0,HallDa00
Devin Hester,CB,24.001,2006-11-05,NFL,CHI,,MIA,L 13-31,8,9,Sun,2,11,5.50,0,HestDe99
Ike Hilliard,WR,30.214,2006-11-05,NFL,TAM,,NOR,L 14-31,8,9,Sun,3,12,4.00,0,HillIk00
Santonio Holmes,WR,22.247,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,1,5,5.00,0,HolmSa00
Jim Leonhard,S,24.009,2006-11-05,NFL,BUF,,GNB,W 24-10,8,9,Sun,1,3,3.00,0,LeonJi23
Michael Lewis,WR,34.356,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,4,34,8.50,0,LewiMi00
Dane Looker,WR,30.214,2006-11-05,NFL,STL,,KAN,L 17-31,8,9,Sun,1,0,0.00,0,LookDa00
Shaun McDonald,WR,25.145,2006-11-05,NFL,STL,,KAN,L 17-31,8,9,Sun,1,-2,-2.00,0,McDoSh00
Mewelde Moore,RB,24.104,2006-11-05,NFL,MIN,@,SFO,L 3-9,8,9,Sun,2,18,9.00,0,MoorMe00
Chad Morton,RB,29.215,2006-11-05,NFL,NYG,,HOU,W 14-10,8,9,Sun,1,0,0.00,0,MortCh00
Dennis Northcutt,WR,28.318,2006-11-05,NFL,CLE,@,SDG,L 25-32,8,9,Sun,3,104,34.67,0,NortDe00
Eric Parker,WR,27.205,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,2,19,9.50,0,ParkEr00
Roscoe Parrish,WR,24.112,2006-11-05,NFL,BUF,,GNB,W 24-10,8,9,Sun,2,20,10.00,0,ParrRo00
Alvin Pearman,RB/KR,24.087,2006-11-05,NFL,JAX,,TEN,W 37-7,8,9,Sun,4,43,10.75,0,PearAl00
Antwaan Randle El,WR,27.080,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,3,50,16.67,0,RandAn00
Keiwan Ratliff,CB,25.200,2006-11-05,NFL,CIN,@,BAL,L 20-26,8,9,Sun,3,27,9.00,0,RatlKe20
Allen Rossum,CB,31.014,2006-11-05,NFL,ATL,@,DET,L 14-30,8,9,Sun,2,11,5.50,0,RossAl99
B.J. Sams,DB/RS,26.007,2006-11-05,NFL,BAL,,CIN,W 26-20,8,9,Sun,3,19,6.33,0,SamsB.00
Bobby Wade,WR,25.253,2006-11-05,NFL,TEN,@,JAX,L 7-37,8,9,Sun,2,29,14.50,0,WadeBo00
Wes Welker,WR,25.188,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,2,13,6.50,0,WelkWe00
Terrence Wilkins,WR,31.099,2006-11-05,NFL,IND,@,NWE,W 27-20,8,9,Sun,1,3,3.00,0,WilkTe00
Brandon Williams,WR,22.254,2006-11-05,NFL,SFO,,MIN,W 9-3,8,9,Sun,1,2,2.00,0,WillBr01
Darrent Williams,RCB,24.039,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,1,10,10.00,0,WillDa21
Cedrick Wilson,SE,27.323,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,2,4,2.00,0,WilsCe00
Dexter Wynn,CB,25.253,2006-11-05,NFL,HOU,@,NYG,L 10-14,8,9,Sun,1,10,10.00,0,WynnDe20
Nate Burleson,WR,25.079,2006-11-06,NFL,SEA,,OAK,W 16-0,8,9,Mon,4,39,9.75,0,BurlNa00
Chris Carr,CB,23.190,2006-11-06,NFL,OAK,@,SEA,L 0-16,8,9,Mon,3,19,6.33,0,CarrCh22
Marcus Trufant,RCB,25.316,2006-11-06,NFL,SEA,,OAK,W 16-0,8,9,Mon,1,0,0.00,0,TrufMa20
Nate Burleson,WR,25.085,2006-11-12,NFL,SEA,,STL,W 24-22,9,10,Sun,3,95,31.67,1,BurlNa00
Reggie Bush,RB,21.255,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,1,7,7.00,0,BushRe00
Chris Carr,CB,23.196,2006-11-12,NFL,OAK,,DEN,L 13-17,9,10,Sun,3,11,3.67,0,CarrCh22
Patrick Crayton,WR,27.219,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,1,19,19.00,0,CrayPa00
Eddie Drummond,WR,26.214,2006-11-12,NFL,DET,,SFO,L 13-19,9,10,Sun,2,16,8.00,0,DrumEd00
Tim Dwight,WR-KR,31.122,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,1,15,15.00,0,DwigTi00
Kevin Faulk,RB,30.160,2006-11-12,NFL,NWE,,NYJ,L 14-17,9,10,Sun,1,8,8.00,0,FaulKe00
Dante Hall,WR,28.072,2006-11-12,NFL,KAN,@,MIA,L 10-13,9,10,Sun,3,15,5.00,0,HallDa00
Devin Hester,CB,24.008,2006-11-12,NFL,CHI,@,NYG,W 38-20,9,10,Sun,2,0,0.00,0,HestDe99
Adam Jones,RCB,23.043,2006-11-12,NFL,TEN,,BAL,L 26-27,9,10,Sun,1,0,0.00,0,JonePa20
David Kircus,WR,26.266,2006-11-12,NFL,DEN,@,OAK,W 17-13,9,10,Sun,2,57,28.50,0,KircDa00
Dane Looker,WR,30.221,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,2,10,5.00,0,LookDa00
Reno Mahe,RB,26.162,2006-11-12,NFL,PHI,,WAS,W 27-3,9,10,Sun,2,18,9.00,0,MaheRe00
Mewelde Moore,RB,24.111,2006-11-12,NFL,MIN,,GNB,L 17-23,9,10,Sun,3,14,4.67,0,MoorMe00
Chad Morton,RB,29.222,2006-11-12,NFL,NYG,,CHI,L 20-38,9,10,Sun,2,45,22.50,0,MortCh00
Terence Newman,LCB,28.069,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,1,10,10.00,0,NewmTe20
Dennis Northcutt,WR,28.325,2006-11-12,NFL,CLE,@,ATL,W 17-13,9,10,Sun,3,14,4.67,0,NortDe00
Deltha O'Neal,LCB,29.286,2006-11-12,NFL,CIN,,SDG,L 41-49,9,10,Sun,1,10,10.00,0,ONeaDe00
Roscoe Parrish,WR,24.119,2006-11-12,NFL,BUF,@,IND,L 16-17,9,10,Sun,2,27,13.50,0,ParrRo00
Alvin Pearman,RB/KR,24.094,2006-11-12,NFL,JAX,,HOU,L 10-13,9,10,Sun,1,4,4.00,0,PearAl00
Keiwan Ratliff,CB,25.207,2006-11-12,NFL,CIN,,SDG,L 41-49,9,10,Sun,1,0,0.00,0,RatlKe20
Allen Rossum,RCB,31.021,2006-11-12,NFL,ATL,,CLE,L 13-17,9,10,Sun,6,61,10.17,0,RossAl99
B.J. Sams,DB/RS,26.014,2006-11-12,NFL,BAL,@,TEN,W 27-26,9,10,Sun,2,11,5.50,0,SamsB.00
Bobby Wade,WR,25.260,2006-11-12,NFL,TEN,,BAL,L 26-27,9,10,Sun,1,-2,-2.00,0,WadeBo00
Troy Walters,WR,29.332,2006-11-12,NFL,ARI,,DAL,L 10-27,9,10,Sun,1,4,4.00,0,WaltTr00
Wes Welker,WR,25.195,2006-11-12,NFL,MIA,,KAN,W 13-10,9,10,Sun,4,56,14.00,0,WelkWe00
Terrence Wilkins,WR,31.106,2006-11-12,NFL,IND,,BUF,W 17-16,9,10,Sun,1,0,0.00,0,WilkTe00
Brandon Williams,WR,22.261,2006-11-12,NFL,SFO,@,DET,W 19-13,9,10,Sun,1,2,2.00,0,WillBr01
Charles Woodson,LCB,30.036,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,6,43,7.17,0,WoodCh00
Dexter Wynn,CB,25.260,2006-11-12,NFL,HOU,@,JAX,W 13-10,9,10,Sun,1,12,12.00,0,WynnDe20
Ronde Barber,RCB,31.220,2006-11-13,NFL,TAM,@,CAR,L 10-24,9,10,Mon,1,-1,-1.00,0,BarbRo00
Phillip Buchanon,CB,26.055,2006-11-13,NFL,TAM,@,CAR,L 10-24,9,10,Mon,2,-4,-2.00,0,BuchPh20
Chris Gamble,LCB,23.247,2006-11-13,NFL,CAR,,TAM,W 24-10,9,10,Mon,3,20,6.67,0,GambCh20
Ike Hilliard,WR,30.222,2006-11-13,NFL,TAM,@,CAR,L 10-24,9,10,Mon,1,12,12.00,0,HillIk00
Steve Smith,WR,27.185,2006-11-13,NFL,CAR,,TAM,W 24-10,9,10,Mon,1,0,0.00,0,SmitSt01
Dre' Bly,RCB,29.181,2006-11-19,NFL,DET,@,ARI,L 10-17,10,11,Sun,2,41,20.50,0,BlyxDr00
Phillip Buchanon,CB,26.061,2006-11-19,NFL,TAM,,WAS,W 20-17,10,11,Sun,1,7,7.00,0,BuchPh20
Nate Burleson,WR,25.092,2006-11-19,NFL,SEA,@,SFO,L 14-20,10,11,Sun,4,31,7.75,0,BurlNa00
Reggie Bush,RB,21.262,2006-11-19,NFL,NOR,,CIN,L 16-31,10,11,Sun,2,7,3.50,0,BushRe00
Chris Carr,CB,23.203,2006-11-19,NFL,OAK,@,KAN,L 13-17,10,11,Sun,1,-1,-1.00,0,CarrCh22
Eddie Drummond,WR,26.221,2006-11-19,NFL,DET,@,ARI,L 10-17,10,11,Sun,1,5,5.00,0,DrumEd00
Tim Dwight,WR-KR,31.129,2006-11-19,NFL,NYJ,,CHI,L 0-10,10,11,Sun,2,27,13.50,0,DwigTi00
Kevin Faulk,RB,30.167,2006-11-19,NFL,NWE,@,GNB,W 35-0,10,11,Sun,7,55,7.86,0,FaulKe00
Chris Gamble,LCB,23.253,2006-11-19,NFL,CAR,,STL,W 15-0,10,11,Sun,3,13,4.33,0,GambCh20
Dante Hall,WR,28.079,2006-11-19,NFL,KAN,,OAK,W 17-13,10,11,Sun,1,11,11.00,0,HallDa00
Devin Hester,CB,24.015,2006-11-19,NFL,CHI,@,NYJ,W 10-0,10,11,Sun,1,7,7.00,0,HestDe99
Ike Hilliard,WR,30.228,2006-11-19,NFL,TAM,,WAS,W 20-17,10,11,Sun,2,13,6.50,0,HillIk00
Santonio Holmes,WR,22.261,2006-11-19,NFL,PIT,@,CLE,W 24-20,10,11,Sun,2,13,6.50,0,HolmSa00
Adam Jones,RCB,23.050,2006-11-19,NFL,TEN,@,PHI,W 31-13,10,11,Sun,3,99,33.00,1,JonePa20
Michael Lewis,WR,35.005,2006-11-19,NFL,NOR,,CIN,L 16-31,10,11,Sun,2,23,11.50,0,LewiMi00
Reno Mahe,RB,26.169,2006-11-19,NFL,PHI,,TEN,L 13-31,10,11,Sun,3,37,12.33,0,MaheRe00
Ruvell Martin,WR,24.101,2006-11-19,NFL,GNB,,NWE,L 0-35,10,11,Sun,1,-2,-2.00,0,MartRu00
Shaun McDonald,WR,25.159,2006-11-19,NFL,STL,@,CAR,L 0-15,10,11,Sun,2,11,5.50,0,McDoSh00
Mewelde Moore,RB,24.118,2006-11-19,NFL,MIN,@,MIA,L 20-24,10,11,Sun,6,68,11.33,0,MoorMe00
Terence Newman,LCB,28.076,2006-11-19,NFL,DAL,,IND,W 21-14,10,11,Sun,1,0,0.00,0,NewmTe20
Dennis Northcutt,WR,28.332,2006-11-19,NFL,CLE,,PIT,L 20-24,10,11,Sun,1,6,6.00,0,NortDe00
Eric Parker,WR,27.219,2006-11-19,NFL,SDG,@,DEN,W 35-27,10,11,Sun,2,25,12.50,0,ParkEr00
Roscoe Parrish,WR,24.126,2006-11-19,NFL,BUF,@,HOU,W 24-21,10,11,Sun,2,12,6.00,0,ParrRo00
Antwaan Randle El,WR,27.094,2006-11-19,NFL,WAS,@,TAM,L 17-20,10,11,Sun,1,-2,-2.00,0,RandAn00
Keiwan Ratliff,CB,25.214,2006-11-19,NFL,CIN,@,NOR,W 31-16,10,11,Sun,3,17,5.67,0,RatlKe20
Allen Rossum,CB,31.028,2006-11-19,NFL,ATL,@,BAL,L 10-24,10,11,Sun,2,46,23.00,0,RossAl99
B.J. Sams,DB/RS,26.021,2006-11-19,NFL,BAL,,ATL,W 24-10,10,11,Sun,3,121,40.33,0,SamsB.00
Steve Smith,WR,27.191,2006-11-19,NFL,CAR,,STL,W 15-0,10,11,Sun,1,-2,-2.00,0,SmitSt01
Lenny Walls,CB,27.054,2006-11-19,NFL,KAN,,OAK,W 17-13,10,11,Sun,1,0,0.00,0,WallLe20
Troy Walters,WR,29.339,2006-11-19,NFL,ARI,,DET,W 17-10,10,11,Sun,1,0,0.00,0,WaltTr00
Wes Welker,WR,25.202,2006-11-19,NFL,MIA,,MIN,W 24-20,10,11,Sun,2,20,10.00,0,WelkWe00
Brandon Williams,WR,22.268,2006-11-19,NFL,SFO,,SEA,W 20-14,10,11,Sun,2,8,4.00,0,WillBr01
Charles Woodson,LCB,30.043,2006-11-19,NFL,GNB,,NWE,L 0-35,10,11,Sun,1,5,5.00,0,WoodCh00
Dexter Wynn,CB,25.267,2006-11-19,NFL,HOU,,BUF,L 21-24,10,11,Sun,2,21,10.50,0,WynnDe20
Chad Morton,RB,29.230,2006-11-20,NFL,NYG,@,JAX,L 10-26,10,11,Mon,2,16,8.00,0,MortCh00
Alvin Pearman,RB/KR,24.102,2006-11-20,NFL,JAX,,NYG,W 26-10,10,11,Mon,4,27,6.75,0,PearAl00
Dre' Bly,RCB,29.185,2006-11-23,NFL,DET,,MIA,L 10-27,11,12,Thu,1,-2,-2.00,0,BlyxDr00
Dante Hall,WR,28.083,2006-11-23,NFL,KAN,,DEN,W 19-10,11,12,Thu,3,7,2.33,0,HallDa00
Ike Hilliard,WR,30.232,2006-11-23,NFL,TAM,@,DAL,L 10-38,11,12,Thu,1,9,9.00,0,HillIk00
Terence Newman,LCB,28.080,2006-11-23,NFL,DAL,,TAM,W 38-10,11,12,Thu,1,24,24.00,0,NewmTe20
Wes Welker,WR,25.206,2006-11-23,NFL,MIA,@,DET,W 27-10,11,12,Thu,5,30,6.00,0,WelkWe00
Darrent Williams,RCB,24.057,2006-11-23,NFL,DEN,@,KAN,L 10-19,11,12,Thu,1,0,0.00,0,WillDa21
Arnaz Battle,WR,26.277,2006-11-26,NFL,SFO,@,STL,L 17-20,11,12,Sun,2,12,6.00,0,BattAr00
Reggie Bush,RB,21.269,2006-11-26,NFL,NOR,@,ATL,W 31-13,11,12,Sun,1,-1,-1.00,0,BushRe00
Chris Carr,CB,23.210,2006-11-26,NFL,OAK,@,SDG,L 14-21,11,12,Sun,3,6,2.00,0,CarrCh22
Tim Dwight,WR-KR,31.136,2006-11-26,NFL,NYJ,,HOU,W 26-11,11,12,Sun,2,12,6.00,0,DwigTi00
Kevin Faulk,RB,30.174,2006-11-26,NFL,NWE,,CHI,W 17-13,11,12,Sun,1,2,2.00,0,FaulKe00
Chris Gamble,LCB,23.260,2006-11-26,NFL,CAR,@,WAS,L 13-17,11,12,Sun,3,16,5.33,0,GambCh20
Santonio Holmes,WR,22.268,2006-11-26,NFL,PIT,@,BAL,L 0-27,11,12,Sun,3,32,10.67,0,HolmSa00
Adam Jones,RCB,23.057,2006-11-26,NFL,TEN,,NYG,W 24-21,11,12,Sun,2,25,12.50,0,JonePa20
Jim Leonhard,S,24.030,2006-11-26,NFL,BUF,,JAX,W 27-24,11,12,Sun,1,0,0.00,0,LeonJi23
Reno Mahe,RB,26.176,2006-11-26,NFL,PHI,@,IND,L 21-45,11,12,Sun,1,3,3.00,0,MaheRe00
Shaun McDonald,WR,25.166,2006-11-26,NFL,STL,,SFO,W 20-17,11,12,Sun,1,16,16.00,0,McDoSh00
Chad Morton,RB,29.236,2006-11-26,NFL,NYG,@,TEN,L 21-24,11,12,Sun,2,3,1.50,0,MortCh00
Dennis Northcutt,WR,28.339,2006-11-26,NFL,CLE,,CIN,L 0-30,11,12,Sun,1,1,1.00,0,NortDe00
Eric Parker,WR,27.226,2006-11-26,NFL,SDG,,OAK,W 21-14,11,12,Sun,4,29,7.25,0,ParkEr00
Roscoe Parrish,WR,24.133,2006-11-26,NFL,BUF,,JAX,W 27-24,11,12,Sun,2,104,52.00,1,ParrRo00
Alvin Pearman,RB/KR,24.108,2006-11-26,NFL,JAX,@,BUF,L 24-27,11,12,Sun,5,39,7.80,0,PearAl00
Antwaan Randle El,WR,27.101,2006-11-26,NFL,WAS,,CAR,W 17-13,11,12,Sun,5,13,2.60,0,RandAn00
Keiwan Ratliff,CB,25.221,2006-11-26,NFL,CIN,@,CLE,W 30-0,11,12,Sun,1,7,7.00,0,RatlKe20
Allen Rossum,RCB,31.035,2006-11-26,NFL,ATL,,NOR,L 13-31,11,12,Sun,2,19,9.50,0,RossAl99
B.J. Sams,DB/RS,26.028,2006-11-26,NFL,BAL,,PIT,W 27-0,11,12,Sun,4,6,1.50,0,SamsB.00
Steve Smith,WR,27.198,2006-11-26,NFL,CAR,@,WAS,L 13-17,11,12,Sun,1,0,0.00,0,SmitSt01
Troy Walters,WR,29.346,2006-11-26,NFL,ARI,@,MIN,L 26-31,11,12,Sun,3,18,6.00,0,WaltTr00
Terrence Wilkins,WR,31.120,2006-11-26,NFL,IND,,PHI,W 45-21,11,12,Sun,2,25,12.50,0,WilkTe00
Dexter Wynn,CB,25.274,2006-11-26,NFL,HOU,@,NYJ,L 11-26,11,12,Sun,1,6,6.00,0,WynnDe20
Nate Burleson,WR,25.100,2006-11-27,NFL,SEA,,GNB,W 34-24,11,12,Mon,3,28,9.33,0,BurlNa00
Greg Jennings,WR,23.067,2006-11-27,NFL,GNB,@,SEA,L 24-34,11,12,Mon,1,10,10.00,0,JennGr00
Corey Ivy,CB,29.246,2006-11-30,NFL,BAL,@,CIN,L 7-13,12,13,Thu,2,7,3.50,0,IvyxCo20
Keiwan Ratliff,CB,25.225,2006-11-30,NFL,CIN,,BAL,W 13-7,12,13,Thu,5,51,10.20,0,RatlKe20
B.J. Sams,DB/RS,26.032,2006-11-30,NFL,BAL,@,CIN,L 7-13,12,13,Thu,1,0,0.00,0,SamsB.00
Jay Bellamy,S,34.148,2006-12-03,NFL,NOR,,SFO,W 34-10,12,13,Sun,1,0,0.00,0,BellJa22
Phillip Buchanon,CB,26.075,2006-12-03,NFL,TAM,@,PIT,L 3-20,12,13,Sun,2,5,2.50,0,BuchPh20
Nate Burleson,WR,25.106,2006-12-03,NFL,SEA,@,DEN,W 23-20,12,13,Sun,5,36,7.20,0,BurlNa00
Reggie Bush,RB,21.276,2006-12-03,NFL,NOR,,SFO,W 34-10,12,13,Sun,1,4,4.00,0,BushRe00
Chris Carr,CB,23.217,2006-12-03,NFL,OAK,,HOU,L 14-23,12,13,Sun,3,47,15.67,0,CarrCh22
Eddie Drummond,WR,26.235,2006-12-03,NFL,DET,@,NWE,L 21-28,12,13,Sun,1,0,0.00,0,DrumEd00
Kevin Faulk,RB,30.181,2006-12-03,NFL,NWE,,DET,W 28-21,12,13,Sun,1,0,0.00,0,FaulKe00
Devin Hester,CB,24.029,2006-12-03,NFL,CHI,,MIN,W 23-13,12,13,Sun,2,70,35.00,1,HestDe99
Ike Hilliard,WR,30.242,2006-12-03,NFL,TAM,@,PIT,L 3-20,12,13,Sun,2,4,2.00,0,HillIk00
Santonio Holmes,WR,22.275,2006-12-03,NFL,PIT,,TAM,W 20-3,12,13,Sun,2,12,6.00,0,HolmSa00
Greg Jennings,WR,23.073,2006-12-03,NFL,GNB,,NYJ,L 10-38,12,13,Sun,1,9,9.00,0,JennGr00
Jim Leonhard,S,24.037,2006-12-03,NFL,BUF,,SDG,L 21-24,12,13,Sun,1,32,32.00,0,LeonJi23
Michael Lewis,WR,35.019,2006-12-03,NFL,NOR,,SFO,W 34-10,12,13,Sun,1,12,12.00,0,LewiMi00
Shaun McDonald,WR,25.173,2006-12-03,NFL,STL,,ARI,L 20-34,12,13,Sun,2,4,2.00,0,McDoSh00
Mewelde Moore,RB,24.132,2006-12-03,NFL,MIN,@,CHI,L 13-23,12,13,Sun,3,10,3.33,0,MoorMe00
Terence Newman,LCB,28.090,2006-12-03,NFL,DAL,@,NYG,W 23-20,12,13,Sun,1,0,0.00,0,NewmTe20
Dennis Northcutt,WR,28.346,2006-12-03,NFL,CLE,,KAN,W 31-28,12,13,Sun,3,10,3.33,0,NortDe00
Eric Parker,WR,27.233,2006-12-03,NFL,SDG,@,BUF,W 24-21,12,13,Sun,3,25,8.33,0,ParkEr00
Roscoe Parrish,WR,24.140,2006-12-03,NFL,BUF,,SDG,L 21-24,12,13,Sun,1,6,6.00,0,ParrRo00
Alvin Pearman,RB/KR,24.115,2006-12-03,NFL,JAX,@,MIA,W 24-10,12,13,Sun,1,-2,-2.00,0,PearAl00
Hank Poteat,RCB,29.095,2006-12-03,NFL,NYJ,@,GNB,W 38-10,12,13,Sun,1,0,0.00,0,PoteHa20
Antwaan Randle El,WR,27.108,2006-12-03,NFL,WAS,,ATL,L 14-24,12,13,Sun,1,3,3.00,0,RandAn00
Troy Walters,WR,29.353,2006-12-03,NFL,ARI,@,STL,W 34-20,12,13,Sun,1,11,11.00,0,WaltTr00
Leon Washington,RB,24.096,2006-12-03,NFL,NYJ,@,GNB,W 38-10,12,13,Sun,1,0,0.00,0,WashLe00
Wes Welker,WR,25.216,2006-12-03,NFL,MIA,,JAX,L 10-24,12,13,Sun,1,2,2.00,0,WelkWe00
Dante Wesley,CB,27.242,2006-12-03,NFL,CHI,,MIN,W 23-13,12,13,Sun,1,0,0.00,0,WeslDa20
Brandon Williams,WR,22.282,2006-12-03,NFL,SFO,@,NOR,L 10-34,12,13,Sun,2,8,4.00,0,WillBr01
Darrent Williams,RCB,24.067,2006-12-03,NFL,DEN,,SEA,L 20-23,12,13,Sun,2,6,3.00,0,WillDa21
Dexter Wynn,CB,25.281,2006-12-03,NFL,HOU,@,OAK,W 23-14,12,13,Sun,2,67,33.50,0,WynnDe20
